0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
0
1
0
2
0
1
0
2
0
3
0
5
0
6
0
13
0
18
0
12
0
23
0
25
0
37
0
30
0
53
0
85
0
77
0
105
0
124
0
127
0
145
0
175
0
213
0
241
0
253
0
257
0
290
0
305
0
311
0
347
0
371
0
390
0
397
0
369
0
380
0
384
0
387
0
374
0
363
0
346
0
368
0
306
0
284
0
250
0
252
0
234
0
184
0
193
0
150
0
116
0
109
0
104
0
87
0
60
0
60
0
50
0
36
0
31
0
22
0
15
0
12
0
11
0
5
0
5
0
4
0
1
0
0
0
2
0
0
0
0
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
